Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
2,906,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-10.9,-11.3","-10.9,-5.8",322236,#55 Calle Andersson,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,322236,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.6,-0.5","-20,-6.2","-9.8,1","-9.3,-11.8","-28.4,-10.2","-24.2,-2.9","-27.1,-0.6","-23.9,-3.1","-16.5,-4.8","-20.1,-3.6","-26.3,-8.5",,,,,,,,,,,,,,,,,,,,,,,,,
2,908,1.70E+12,Pass,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-10.9,-6","-19.5,-9.4",322236,#55 Calle Andersson,Away,332924,#25 Henrik Haapala,Away,,,,,,,,Successful,9.9,,,,,,,,,,,,,,,,3.22E+11,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.3","-19.6,-2.6","-13,8.3","-11.2,-7.2","-22.7,-10.7","-22.6,-2.2","-26.3,-1.4","-23.2,-2.8","-15.4,-5.8","-17.1,1.1","-22.6,-4.9",,0.099,1.938,2.932,3.46,3.271,1.277,2.265,0.332,2.119,1.22,0.943,,"0.101,0.995","-0.239,0.971","-0.548,0.836","0.392,0.92","0.991,0.136","0.997,0.071","0.067,-0.998","0.08,-0.997","0.808,0.589","-0.386,-0.923","0.8,0.6",
2,908,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-10.9,-5.8","-19.5,-9.4",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.3","-19.6,-2.6","-13,8.3","-11.2,-7.1","-22.6,-10.7","-22.6,-2.2","-26.3,-1.5","-23.2,-2.8","-15.3,-5.7","-17.1,1.1","-22.6,-4.9",,,,,,,,,,,,,,,,,,,,,,,,,
2,909,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-19.5,-9.4","-18.5,-9.4",332924,#25 Henrik Haapala,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,332924,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.3","-19.4,-2.1","-15.3,9.4","-10.2,-4.3","-19.6,-10.2","-22.4,-1.9","-25.5,-1.6","-23.1,-2.4","-14.2,-4.3","-17.9,-0.7","-21.5,-4.7",,,,,,,,,,,,,,,,,,,,,,,,,
2,910,1.70E+12,Pass,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-18.5,-9.4","-22.4,5.1",332924,#25 Henrik Haapala,Away,337684,#19 Jesper Olofsson,Away,,,,,,,,Successful,15.7,,,,,,,,,,,,,,,,3.33E+11,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.4","-18.3,-2.9","-18.8,7.9","-9.3,-1.9","-18,-9.5","-23.6,-2.7","-25.6,-1.5","-22.8,-2.4","-15.4,-4.6","-18.6,-1.7","-20,-5.8",,0.31,1.317,4.556,2.345,1.337,2.059,0.796,0.834,1.943,1.392,1.319,,"-0.799,-0.602","0.401,-0.916","-0.886,-0.463","0.482,0.876","0.908,0.419","-0.925,-0.381","-0.853,0.522","0.945,-0.327","-0.989,-0.149","-0.341,-0.94","0.708,-0.707",
2,910,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-18.5,-9.4","-22.4,5.1",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.4","-18.3,-2.9","-18.9,7.9","-9.3,-1.8","-17.9,-9.5","-23.7,-2.7","-25.6,-1.5","-22.7,-2.4","-15.5,-4.6","-18.6,-1.7","-20,-5.9",,,,,,,,,,,,,,,,,,,,,,,,,
2,911,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-22.4,5.1","-22.8,5.9",337684,#19 Jesper Olofsson,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,337684,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.6","-18.8,-3.8","-22.4,6.7","-8.8,-1.1","-17.4,-9.6","-25,-3.6","-26.5,-1.1","-22.6,1.1","-16.8,-4.8","-19.7,-1.5","-20.2,-6.2",,,,,,,,,,,,,,,,,,,,,,,,,
2,911,1.70E+12,Shot,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-22.7,5.8",,337684,#19 Jesper Olofsson,Away,888052816,#1 Thomas Milic,Home,,Saved,86.5,,0.094,,,,,,,,,,,,,,,,,,,,3.38E+14,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.6","-18.9,-3.8","-22.7,6.6","-8.8,-1.1","-17.4,-9.7","-25,-3.8","-26.5,-1.1","-22.7,1.4","-16.9,-4.7","-19.8,-1.3","-20.3,-6.1",,,,,,,,,,,,,,,,,,,,,,,,,
2,911,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-22.8,5.9","-25.6,-0.7",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.6","-18.9,-3.7","-22.7,6.6","-8.8,-1.1","-17.4,-9.7","-25,-3.8","-26.6,-1.1","-22.7,1.4","-16.9,-4.7","-19.8,-1.3","-20.3,-6.1",,,,,,,,,,,,,,,,,,,,,,,,,
2,911,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-25.6,-0.7","-26.5,-3.4",888052816,#1 Thomas Milic,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,888052816,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.6","-19.8,-3.2","-24.5,6.8","-8.8,-1.1","-17.2,-9.9","-25.5,-4.2","-26.5,-0.9","-23.8,1.1","-17.7,-4.1","-20.6,-1.1","-21.4,-5.7",,,,,,,,,,,,,,,,,,,,,,,,,
2,912,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-26.5,-3.4","-27.4,-3.7",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,8.88E+20,,,,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.6,-0.5","-22.2,-2.9","-26.1,8","-9,-0.9","-16.4,-10.3","-25.9,-3.9","-25.8,-1.1","-24.6,-0.5","-19.5,-3.7","-22.4,-2.3","-24.3,-4.1",,,,,,,,,,,,,,,,,,,,,,,,,
2,914,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-27.4,-3.7","-29.6,-4",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.4","-26.1,-5.6","-25.3,6.8","-10,-1.8","-16.5,-11.4","-28.1,-4.4","-25.6,-1.7","-25.2,-1.2","-22.7,-4.6","-24.1,-3.6","-27.2,-3.2",,,,,,,,,,,,,,,,,,,,,,,,,
2,915,1.70E+12,PuckControl,AwayPowerplay,4v5,TRUE,TRUE,HomeTeamZone,"-29.6,-4","-30,-3.5",340163,#42 Joakim Nordström,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,340163,304441,340163,337684,322236,332924,100375,888052816,888052818,333800,343628,888052819,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.3,-0.5","-29,-4.6","-25.5,5.4","-10.7,-2.3","-17,-12.2","-27.1,-3.6","-26.8,-2.6","-24.7,-2.2","-22.7,-5.4","-24,-4.1","-27.3,-2.6",,,,,,,,,,,,,,,,,,,,,,,,,
